CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11264,502,Spain,Female,41,2,13629.72,4,1,0,83815.33,0
11265,824,France,Female,28,9,106909.9,3,1,1,30421.57,0
11266,524,Spain,Female,71,9,8201.87,1,1,1,81623.82,0
11267,506,France,Female,34,3,109142.51,4,0,1,58713.2,0
11268,520,France,Male,39,2,43761.68,1,0,0,63957.42,0
11269,791,Germany,Male,27,7,50283.99,1,1,1,25439.21,0
11270,542,Germany,Male,43,4,137938.25,4,1,1,94975.28,1
11271,503,Spain,Male,52,10,74605.11,1,1,1,126019.08,0
11272,816,Germany,Male,57,9,43808.05,1,0,1,64003.46,0
11273,388,France,Female,68,0,97749.56,3,1,1,54257.48,1
11274,671,Germany,Male,27,3,103390.19,3,1,1,136622.4,0
11275,727,France,Female,65,7,84000.71,2,1,1,98335.58,0
11276,526,France,Female,57,0,44487.4,2,1,1,146587.23,1
11277,815,France,Female,44,0,14631.67,3,0,1,128049.52,0
11278,379,France,Male,67,2,72873.97,3,0,1,39639.17,0
11279,811,France,Male,62,8,49952.16,2,0,1,108057.4,0
11280,829,France,Female,49,10,187042.43,2,1,1,31878.52,0
11281,416,France,Male,63,9,42225.93,4,0,1,33025.59,0
11282,654,France,Male,54,2,183339.73,4,1,0,99286.69,1
11283,627,France,Female,54,1,150211.08,3,0,0,14148.85,1
11284,524,Spain,Male,26,1,31972.42,1,1,1,42257.45,0
11285,683,Spain,Female,63,9,19780.83,3,0,0,145688.71,0
11286,626,France,Male,20,7,146568.71,4,1,1,51305.84,0
11287,507,Germany,Male,39,4,60124.68,1,1,0,110459.04,0
11288,848,Spain,Female,31,5,77693.08,3,1,1,109157.81,1
11289,715,France,Female,60,3,53084.53,2,0,0,85710.53,1
11290,571,Germany,Male,52,7,3673.3,4,1,1,127659.8,0
11291,538,France,Male,47,10,46065.52,2,1,1,38364.21,0
11292,573,Germany,Male,42,7,11169.36,2,0,0,29475.17,0
11293,782,Spain,Female,60,4,22806.77,4,1,1,121078.85,1
11294,517,France,Male,36,3,50759.21,1,1,1,58247.89,0
11295,631,Spain,Male,60,2,174345.4,1,1,1,38078.73,0
11296,453,Germany,Female,73,8,164393.23,1,1,1,82434.58,1
11297,564,Spain,Male,21,3,64523.65,3,1,1,106423.29,0
11298,580,Germany,Female,56,5,76281.22,1,1,0,83543.85,0
11299,600,Spain,Female,65,9,98732.53,3,1,1,123254.65,0
11300,682,France,Male,43,10,149178.38,2,0,0,58635.73,1
11301,557,Germany,Male,20,10,87171.8,3,1,1,122183.08,0
11302,562,France,Female,27,0,39770.39,1,0,1,138611.76,0
11303,592,Germany,Male,42,5,44893.87,4,1,0,91614.46,0
11304,561,Germany,Female,43,4,135749.08,2,1,0,104308.9,0
11305,699,France,Male,51,5,223393.94,2,0,0,89920.38,0
11306,646,France,Female,36,5,30898.81,3,0,1,51909.27,0
11307,514,Spain,Male,64,6,54074.79,1,1,1,44762.66,0
11308,738,Spain,Male,18,6,116547.98,3,0,1,111021.44,0
11309,361,Germany,Male,21,9,63650.49,1,1,1,30458.5,0
11310,399,France,Female,26,7,76508.49,2,0,1,66736.19,0
11311,690,Germany,Male,56,0,142024.58,3,0,1,62157.05,1
11312,491,France,Female,27,3,72271.33,3,1,1,134732.28,0
11313,574,Germany,Female,37,8,10927.15,3,1,0,85096.01,0
11314,435,Germany,Male,59,8,48935.89,1,1,0,47277.28,0
11315,781,Germany,Male,20,10,65404.67,2,0,1,71224.82,0
11316,823,France,Male,65,6,897.89,4,0,0,18447.27,0
11317,361,France,Female,36,4,85557.5,4,0,1,48960.13,0
11318,643,Germany,Male,26,10,7856.26,2,0,1,105574.44,0
11319,733,France,Female,54,4,47198.3,2,0,1,44352.61,0
11320,470,Germany,Male,44,1,19613.1,1,0,0,51968.53,1
11321,500,France,Female,22,10,46579.33,1,1,1,137810.01,0
11322,369,France,Male,52,4,41589.51,3,0,1,47970.9,1
11323,757,Germany,Male,66,4,103825.18,3,1,0,90538.24,0
11324,798,Germany,Male,30,8,148555.72,3,0,1,148808.73,0
11325,511,Spain,Female,20,4,57298.02,3,0,0,22495.29,0
11326,573,Spain,Female,47,9,16736.49,3,0,0,67273.63,0
11327,411,France,Male,31,9,185246.03,4,1,0,122141.38,1
11328,840,Spain,Female,59,2,90008.06,3,0,0,117300.2,0
11329,673,France,Male,36,5,104874.32,3,1,0,96994.65,0
11330,715,Germany,Male,35,0,104719.93,4,0,0,109541.36,1
11331,455,France,Female,21,7,155332.1,1,0,0,30191.31,0
11332,757,France,Female,25,4,128724.34,4,1,0,18493.26,0
11333,749,France,Female,70,3,108898.04,2,1,0,27405.93,0
11334,754,Germany,Male,57,0,114244.15,3,1,0,135908.14,1
11335,626,Germany,Male,73,7,17003.78,1,1,1,34975.09,0
11336,600,Germany,Male,20,0,31974.06,4,1,0,106754.07,1
11337,775,Germany,Male,69,4,62020.43,1,0,1,20904.51,0
11338,582,France,Female,54,5,73985.37,3,1,1,134412.62,0
11339,687,Germany,Female,29,8,69526.19,4,1,1,117820.28,0
11340,701,France,Male,52,3,86905.28,3,1,1,128167.27,0
11341,576,Germany,Male,65,5,70015.6,4,0,0,146927.62,0
11342,825,France,Male,43,8,42843.43,2,0,1,100870.37,0
11343,651,Germany,Male,37,10,28728.68,4,1,1,133785.15,0
11344,522,France,Female,72,9,118478.41,1,0,0,149574.45,1
11345,377,France,Male,34,6,103618.71,1,0,1,22855.62,0
11346,499,France,Male,63,1,15855.26,3,1,1,16547.2,1
11347,400,France,Male,57,9,98237.82,2,1,1,114035.96,0
11348,569,France,Female,20,8,92080.86,2,1,1,91933.88,0
11349,475,Germany,Male,22,4,72808.14,4,1,0,44261.44,0
11350,575,Spain,Female,21,7,41627.93,1,1,1,104754.55,0
11351,607,France,Female,18,7,3732.01,4,0,1,102308.49,0
11352,507,France,Male,42,1,32489.89,2,1,0,57796.07,0
11353,798,Germany,Female,71,2,165110.6,1,0,0,17184.4,1
11354,810,France,Male,58,9,17057.85,2,0,1,148058.42,0
11355,354,Spain,Male,38,6,47699.23,2,1,1,85919.66,0
11356,830,France,Female,56,0,1957.44,4,1,1,23510.61,0
11357,481,France,Female,63,7,38981.29,3,1,0,121715.58,0
11358,808,France,Male,21,4,88965.27,3,0,1,132744.2,0
11359,395,France,Female,42,2,55726.61,1,0,0,62282.58,0
11360,549,France,Female,63,1,101430.09,1,1,0,121292.23,1
11361,759,France,Female,23,5,108106.9,1,0,1,19477.17,0
11362,652,Germany,Male,48,3,70543.95,2,1,0,108102.89,1
11363,792,Spain,Male,45,10,32220.16,1,1,1,146603.98,0
11364,514,France,Female,45,3,126485.33,4,0,0,114825.17,0
11365,626,Spain,Female,27,2,126597.21,3,1,1,47611.43,0
11366,490,France,Female,52,0,57123.62,3,1,0,65246.2,0
11367,459,Germany,Male,22,5,58395.9,3,0,0,103882.23,0
11368,644,France,Female,60,2,134831.64,4,0,0,71178.16,1
11369,763,France,Female,19,9,28371.89,3,1,1,149151.68,1
11370,711,Spain,Female,43,7,49651.62,3,1,1,119649.84,0
11371,515,Germany,Male,40,4,125579.02,3,0,1,70590.39,1
11372,834,France,Female,65,10,52380.17,1,0,1,108441.56,0
11373,658,France,Male,32,0,3283.03,3,1,0,19775.92,1
11374,561,Spain,Male,18,2,27302.59,4,0,1,56671.31,0
11375,747,Spain,Female,37,5,11009.63,3,0,0,15471.32,0
11376,737,Germany,Male,66,1,101634.84,1,1,1,57721.62,0
11377,519,Spain,Female,72,5,34897.95,4,1,0,34747.76,0
11378,646,Spain,Male,24,0,128474.06,3,1,0,78069.72,0
11379,457,Germany,Female,65,10,30187.28,3,0,1,56224.74,1
11380,784,Germany,Male,66,8,71131.13,1,0,1,18286.0,0
11381,384,France,Female,58,7,19485.91,3,1,0,32346.59,0
11382,722,France,Male,69,10,49482.79,1,1,1,67426.39,0
11383,809,Germany,Male,31,8,129705.62,4,0,0,94179.71,1
11384,719,Spain,Male,23,3,135706.35,2,1,0,47162.35,0
11385,368,France,Female,60,4,146644.07,1,0,0,66153.24,0
11386,690,France,Female,59,6,63088.75,1,0,0,142427.84,0
11387,759,France,Female,57,9,74854.87,1,0,1,67331.12,1
11388,674,Germany,Male,25,3,82353.97,4,1,0,77539.26,0
11389,818,France,Male,48,9,105345.74,3,1,1,79611.13,0
11390,422,Spain,Male,51,10,44481.8,1,1,1,139580.35,0
11391,558,France,Female,31,1,134390.34,2,0,0,33403.47,1
11392,736,Germany,Male,43,3,87943.19,1,1,0,75384.85,0
11393,417,Germany,Female,29,7,137020.51,4,1,0,123420.42,0
11394,598,France,Male,55,4,97066.19,2,1,0,84335.68,0
11395,693,France,Male,41,9,109076.9,2,1,1,56775.08,0
11396,676,France,Male,73,5,24631.28,4,0,0,62756.28,0
11397,448,Germany,Male,33,7,43461.24,3,1,1,37422.42,0
11398,368,France,Male,49,2,9052.91,2,1,0,103826.26,1
11399,568,France,Male,68,10,50679.98,3,0,0,128190.58,0
11400,646,France,Male,19,5,57855.64,2,1,0,111903.79,0
11401,515,France,Male,44,2,118554.54,1,0,1,16958.51,0
11402,463,Spain,Female,37,9,7102.4,1,0,1,119973.59,0
11403,713,Spain,Male,56,6,262442.05,1,0,0,114611.7,0
11404,722,Spain,Female,21,4,61100.95,2,1,1,62985.96,0
11405,723,Spain,Male,69,5,143891.92,2,0,0,49808.91,0
11406,439,Germany,Male,24,3,130781.92,4,0,1,144560.25,1
11407,659,France,Female,53,3,82779.53,1,1,1,29437.25,0
11408,711,Spain,Male,50,2,52676.49,2,0,1,120624.07,0
11409,604,Germany,Female,27,8,156806.92,1,0,1,47791.93,0
11410,452,Germany,Male,40,3,77054.57,1,1,0,86077.7,0
11411,720,Germany,Female,36,4,114533.94,2,1,1,108343.44,1
11412,659,Spain,Female,59,8,13463.95,2,1,1,138125.8,1
11413,440,France,Male,70,7,40413.8,1,0,0,118225.14,0
11414,629,Germany,Male,50,2,81838.6,3,1,1,21252.34,0
11415,451,Germany,Male,20,8,43561.74,3,0,1,131311.86,0
11416,820,France,Female,33,10,80123.14,1,1,0,146101.34,0
11417,436,France,Female,30,7,29609.44,3,0,0,15146.61,0
11418,552,France,Female,38,8,23414.06,1,1,0,51469.72,0
11419,445,France,Male,53,1,110460.37,2,1,0,133614.43,1
11420,811,France,Female,60,4,278817.55,1,1,0,84404.17,1
11421,576,France,Female,66,0,88944.25,3,1,0,11247.86,0
11422,499,Spain,Female,74,1,101555.99,4,1,1,117549.55,1
11423,421,Germany,Male,64,9,65302.65,1,0,1,148162.24,0
11424,831,Germany,Male,54,1,24947.26,2,0,0,30851.25,0
11425,813,Spain,Female,59,7,83845.95,3,0,0,131361.76,1
11426,759,France,Female,61,3,159420.91,1,1,1,96852.78,0
11427,385,Germany,Female,58,1,79673.22,4,0,0,95390.84,1
11428,762,France,Female,36,8,121746.73,1,1,0,16528.31,0
11429,816,France,Male,39,1,54681.69,4,0,0,146169.0,0
11430,640,Spain,Male,60,10,219499.96,2,1,1,149740.14,1
11431,746,France,Male,21,5,30647.26,1,1,0,28125.68,0
11432,785,Spain,Female,43,10,103368.3,4,0,0,124449.13,0
11433,626,Spain,Male,54,1,100747.33,2,1,0,59013.12,1
11434,359,Germany,Female,59,9,84198.92,1,0,0,14094.3,0
11435,613,Spain,Male,22,10,1214.05,3,1,1,83013.72,0
11436,518,France,Male,51,9,101.7,3,0,1,127982.02,1
11437,748,France,Male,63,2,54042.34,3,1,1,91504.42,0
11438,819,Germany,Female,40,5,74094.29,1,0,0,17945.44,0
11439,513,France,Male,25,10,4660.98,2,0,0,130871.32,0
11440,774,France,Female,51,0,4131.14,1,1,0,70141.56,0
11441,756,France,Male,19,7,101691.3,4,0,1,88330.27,0
11442,522,Spain,Female,44,5,129988.06,3,0,1,66945.72,0
11443,566,France,Male,74,6,34360.72,4,0,1,145198.56,0
11444,761,France,Male,43,5,26102.88,1,1,1,85663.56,0
11445,751,Spain,Male,27,7,24367.64,3,0,1,124433.14,0
11446,684,France,Male,63,8,216683.24,1,1,1,142700.31,0
11447,608,Spain,Male,51,7,97342.74,1,1,0,93141.47,0
11448,446,Spain,Female,49,0,63993.29,4,0,0,128957.69,0
11449,838,Germany,Male,21,3,128308.92,4,1,1,39457.73,0
11450,616,France,Female,51,6,205674.87,4,0,1,36932.9,0
11451,657,France,Female,73,5,138172.49,2,1,0,113649.77,0
11452,606,France,Male,62,6,17804.76,3,0,0,104744.32,1
11453,671,France,Male,18,0,62730.18,2,1,0,143562.96,0
11454,712,France,Female,21,6,43577.08,3,1,1,60229.43,0
11455,466,France,Female,57,0,47238.85,1,0,0,35257.71,0
11456,383,Spain,Female,70,1,5265.0,1,1,1,68540.12,0
11457,849,Germany,Male,66,10,44268.86,4,1,0,134792.16,0
11458,392,Spain,Female,22,8,2655.8,4,0,0,86582.16,0
11459,381,Germany,Female,34,9,88131.14,3,1,1,53917.76,1
11460,421,France,Male,53,2,70438.69,1,0,0,80047.57,0
11461,363,Germany,Male,18,8,17238.45,1,1,0,112393.06,0
11462,370,France,Female,42,0,34870.66,1,1,0,24731.89,0
11463,527,France,Male,20,1,38871.98,1,0,0,108215.05,0
11464,491,Spain,Female,36,6,106814.48,4,0,1,71096.35,0
11465,840,France,Male,21,6,97406.03,4,0,0,132805.45,0
11466,649,France,Male,51,0,63677.49,4,1,1,122562.06,0
11467,480,France,Female,61,7,130971.5,1,0,0,117499.21,0
11468,612,Germany,Female,29,9,37912.78,4,1,0,16707.48,0
11469,384,France,Male,48,4,23133.7,3,1,0,84902.9,0
11470,802,France,Male,52,6,47477.38,3,0,1,17587.34,0
11471,510,Germany,Female,69,4,5733.52,3,1,1,59618.13,0
11472,570,France,Male,25,10,41594.96,1,0,1,34018.53,0
11473,732,Spain,Female,54,7,27626.63,3,0,1,78685.18,0
11474,447,France,Male,62,7,230891.44,2,0,1,40039.65,0
11475,745,Germany,Male,51,0,109941.12,3,1,1,54266.96,0
11476,412,France,Female,46,7,55989.2,4,1,1,115233.02,1
11477,388,Germany,Male,29,5,64712.33,2,0,1,118384.91,0
11478,407,Spain,Female,65,7,60452.44,3,0,0,115658.41,0
11479,558,Spain,Male,30,2,78927.57,3,1,1,112417.8,0
11480,386,France,Male,66,1,43228.53,2,0,1,59734.93,0
11481,564,France,Male,73,4,66532.98,4,1,1,15437.1,1
11482,447,France,Male,54,5,129354.71,1,0,1,18557.88,1
11483,436,France,Female,72,6,117615.17,3,0,1,91152.6,1
11484,678,France,Female,36,0,86182.38,4,1,0,145095.69,0
11485,424,France,Male,42,4,147737.66,3,1,1,81626.91,0
11486,716,Spain,Female,56,7,81090.76,3,0,1,75082.25,0
11487,510,Germany,Female,63,9,8529.18,3,0,1,130536.78,0
11488,767,Spain,Female,57,1,37564.95,1,1,0,62257.11,1
11489,541,Germany,Male,59,9,25731.37,1,0,0,41349.69,0
11490,669,France,Male,28,3,63811.4,4,0,0,143105.03,0
11491,652,France,Male,33,8,91552.9,2,0,0,10289.54,0
11492,461,France,Female,20,0,132414.95,3,1,1,84617.53,0
11493,676,France,Female,29,8,33042.0,3,1,0,34674.5,1
11494,409,France,Female,50,10,19119.39,4,0,0,44750.12,0
11495,656,Spain,Male,60,5,113998.3,3,1,0,141620.63,0
11496,381,France,Female,28,6,138437.99,2,0,1,104191.63,1
11497,561,France,Female,72,2,38847.3,1,0,0,86836.05,0
11498,514,France,Female,67,1,87901.02,3,0,1,24953.77,1
11499,437,Germany,Male,74,8,150365.4,4,1,0,139664.55,1
11500,747,Germany,Female,48,10,86892.05,4,0,1,71017.73,1
11501,406,Germany,Male,38,1,64297.23,2,0,1,24079.54,0
11502,642,France,Male,51,8,57490.17,4,0,1,86643.02,0
11503,418,France,Male,21,6,147364.18,1,1,1,21766.16,0
11504,522,France,Male,49,8,106344.99,3,1,1,129313.35,0
11505,717,France,Male,36,6,75162.97,1,1,1,66862.14,0
11506,451,Spain,Male,20,10,39613.53,4,0,1,50740.57,0
11507,445,Spain,Female,21,1,7402.5,4,1,1,45378.27,0
11508,632,Germany,Female,22,0,61597.29,2,0,0,39137.12,0
11509,586,France,Female,74,2,61168.84,3,0,1,37030.39,0
11510,685,France,Female,34,1,133627.35,3,0,0,94370.18,1
11511,472,Spain,Male,35,7,5314.93,2,1,0,33603.04,0
11512,456,Spain,Male,41,5,154319.56,3,1,1,86468.69,0
11513,482,Germany,Female,66,9,69702.2,1,0,0,132663.15,1
11514,399,France,Male,20,10,139004.81,4,1,1,113359.44,0
11515,722,France,Female,32,4,9238.4,4,1,1,85588.36,0
11516,354,Germany,Male,53,9,88449.9,1,0,1,70132.21,1
11517,744,Spain,Male,72,5,141016.05,1,1,0,58447.37,1
11518,764,France,Female,54,9,74495.08,1,0,0,45301.59,0
11519,618,France,Female,45,7,20840.29,3,1,1,68541.81,0
11520,702,France,Female,69,5,47736.22,2,1,0,148247.44,0
11521,662,France,Male,65,6,99799.6,3,1,1,86983.74,0
11522,635,Spain,Female,72,2,16563.99,3,0,1,50822.9,0
11523,667,Germany,Female,52,5,19288.14,4,0,1,48031.49,0
11524,740,Spain,Male,34,0,81744.82,3,0,1,72273.05,0
11525,748,France,Male,61,7,10429.96,3,0,1,73294.14,0
11526,548,France,Male,51,0,108546.41,3,1,1,58560.02,0
11527,350,Spain,Male,22,7,3108.76,1,1,0,86947.53,0
11528,697,Germany,Male,68,10,42820.2,1,0,1,113751.33,1
11529,484,France,Male,22,8,20912.22,3,1,0,108122.08,0
11530,742,France,Male,58,4,157355.74,1,0,0,111733.97,0
11531,747,Germany,Female,38,6,15690.24,4,1,1,83289.95,1
11532,723,Germany,Female,28,7,67275.65,1,1,1,126332.3,0
11533,849,France,Male,68,7,82440.89,2,0,0,21616.37,0
11534,734,France,Male,54,4,10513.04,3,0,0,91123.94,0
11535,700,Spain,Female,69,2,133249.0,1,1,1,126551.11,0
11536,774,France,Female,36,1,78282.5,3,1,1,112733.55,0
11537,762,Germany,Female,58,1,94417.24,1,1,0,143992.2,0
11538,788,Germany,Female,63,0,33483.2,3,1,1,29804.22,0
11539,442,France,Male,52,8,37554.39,4,1,0,102294.41,0
11540,635,France,Female,34,4,97976.42,4,0,1,120322.26,0
11541,368,France,Male,20,2,56261.31,4,1,0,66211.19,1
11542,629,France,Male,46,9,53889.05,4,1,1,45151.19,0
11543,819,France,Female,70,4,111154.98,2,1,1,72100.5,0
11544,828,France,Male,36,8,156978.2,2,1,1,125371.25,0
11545,471,France,Male,55,9,52462.19,2,1,1,41440.2,0
11546,780,France,Male,57,3,51559.32,2,1,1,119977.77,0
11547,488,Spain,Male,53,1,94788.92,2,0,0,114554.01,0
11548,702,France,Female,39,1,159610.18,2,0,0,86921.03,0
11549,667,France,Female,65,7,18240.62,1,1,0,82329.11,1
11550,593,Spain,Female,39,6,105347.72,1,0,0,142298.98,1
11551,607,Germany,Female,31,2,52902.19,2,0,1,28513.8,0
11552,377,France,Female,69,7,47644.08,3,1,0,19021.18,0
11553,771,France,Female,53,6,116725.47,2,0,1,82926.14,0
11554,670,Germany,Male,23,9,20263.57,2,0,1,21803.0,0
11555,470,France,Female,56,8,3568.41,3,1,1,45857.08,0
11556,533,Spain,Male,33,3,107750.2,1,1,1,28522.48,0
11557,437,Spain,Female,61,9,66267.81,1,1,1,142482.2,0
11558,350,France,Male,70,6,51956.27,4,1,1,80887.44,1
11559,389,France,Male,23,8,59781.39,4,0,1,46249.3,0
11560,448,Spain,Male,19,10,97641.13,3,0,0,55619.45,0
11561,745,France,Female,59,5,45575.85,3,1,0,35862.39,1
11562,801,Germany,Male,40,1,113792.84,4,1,1,61624.93,0
11563,676,Spain,Female,69,5,92693.07,3,1,0,35454.62,0
11564,427,Spain,Male,57,9,156832.39,3,1,1,127676.68,1
11565,688,Spain,Male,53,1,143858.02,4,0,1,88352.94,0
11566,508,France,Female,65,2,119322.99,4,0,0,24986.45,0
11567,483,Spain,Female,27,1,55667.12,1,0,0,129111.5,0
11568,401,France,Female,39,9,74955.9,4,1,0,73172.02,0
11569,449,France,Male,70,8,32250.41,3,0,1,14619.82,0
11570,497,France,Female,51,4,239090.89,4,1,0,116088.68,0
11571,714,France,Female,23,0,54562.4,2,0,1,102603.44,0
11572,509,Spain,Male,22,10,101263.88,2,1,0,80274.1,0
11573,750,Spain,Female,31,10,149504.03,3,0,0,68103.34,0
11574,359,France,Female,35,3,13924.57,3,1,1,112150.81,1
11575,494,France,Female,66,2,18328.11,4,1,1,146464.0,1
11576,633,France,Male,35,9,44220.7,1,1,0,80063.29,0
11577,507,France,Female,51,7,8223.94,1,1,0,135512.59,0
11578,362,Spain,Male,67,4,8194.63,1,0,1,86753.94,0
11579,746,Spain,Female,37,4,36938.26,1,0,0,43551.13,0
11580,575,Spain,Male,36,7,145571.08,1,1,0,109981.59,0
11581,751,Germany,Male,63,6,111467.27,2,0,1,120107.35,1
11582,827,Germany,Female,39,1,70098.28,4,0,1,27619.89,0
11583,435,France,Male,54,8,69718.0,3,1,1,40083.76,0
11584,690,France,Male,56,2,31686.51,3,1,0,26291.39,0
11585,480,France,Male,24,3,109848.92,4,0,0,15213.46,0
11586,384,Spain,Male,36,9,93627.95,1,1,0,57166.23,0
11587,729,France,Female,31,9,3095.61,3,0,1,78899.55,0
11588,464,France,Female,41,7,80487.89,4,0,0,91151.98,0
11589,703,France,Male,64,8,56513.15,3,0,1,79369.47,1
11590,841,France,Female,19,2,36977.48,1,0,0,125748.46,0
11591,540,Germany,Male,64,6,8735.76,1,1,0,34727.35,0
11592,792,France,Male,59,0,27541.57,3,0,0,143856.65,0
11593,749,France,Male,22,6,11514.86,3,1,0,116018.52,0
11594,462,Spain,Male,27,8,95801.82,4,1,0,17146.15,0
11595,695,Spain,Female,47,4,90040.66,2,1,1,18008.24,0
11596,812,Germany,Female,68,6,87474.15,1,0,0,25269.12,0
11597,568,Germany,Male,58,10,57184.69,1,1,1,95969.46,0
11598,387,France,Female,28,3,43666.3,2,0,0,89016.27,0
11599,598,Spain,Female,36,4,190723.27,4,0,0,45812.13,0
11600,803,Spain,Female,49,5,43599.15,1,0,0,104459.04,0
11601,454,Germany,Male,21,2,139968.56,4,0,0,57530.55,1
11602,355,France,Female,51,5,89391.32,3,1,0,120349.47,1
11603,552,France,Female,41,6,72321.69,3,0,0,112454.92,0
11604,395,France,Male,41,4,37633.13,3,0,1,42789.93,0
11605,406,France,Female,71,10,55050.12,1,1,0,19778.01,0
11606,757,France,Female,33,9,2986.26,2,0,1,95891.25,0
11607,608,France,Male,59,10,15069.4,3,1,0,21855.24,0
11608,725,France,Male,26,6,61495.35,3,1,1,89617.2,0
11609,386,France,Male,30,6,31174.31,2,1,0,103600.61,0
11610,464,France,Female,58,0,118578.06,1,0,0,30928.07,1
11611,354,France,Male,66,4,135116.32,3,1,0,117728.21,0
11612,514,France,Male,62,3,138215.29,1,0,0,66203.63,0
11613,831,Germany,Male,56,8,24947.23,1,0,0,98152.92,0
11614,387,France,Male,67,8,84563.09,2,1,0,82430.78,0
11615,418,France,Male,34,6,80962.1,3,0,0,109904.8,0
11616,722,Spain,Female,19,0,74939.65,2,0,0,79010.37,0
11617,509,Germany,Male,33,9,93578.55,3,0,0,83066.4,0
11618,393,France,Male,46,5,113069.85,2,0,0,75864.29,0
11619,791,Germany,Male,28,9,120246.97,4,0,0,32134.55,0
11620,512,Spain,Male,43,3,175699.81,3,0,0,98239.08,1
11621,391,Spain,Male,41,7,69922.25,3,0,0,13354.33,0
11622,819,Spain,Male,27,8,120150.47,4,0,0,68452.47,0
11623,638,Germany,Male,38,10,29035.68,4,1,1,118927.18,0
11624,522,Germany,Male,21,10,60467.21,3,1,0,129851.72,0
11625,599,France,Female,34,7,4808.79,1,1,1,128198.19,0
11626,567,Germany,Male,35,0,151979.03,4,1,0,113833.33,0
11627,643,France,Female,67,10,208496.71,3,0,0,145671.0,0
11628,701,France,Female,28,2,100901.9,2,0,1,148462.45,0
11629,677,France,Male,61,7,9613.92,2,0,0,66383.71,0
11630,534,France,Female,57,4,61669.49,2,0,0,104470.0,1
11631,598,France,Male,46,2,70202.9,4,0,1,31946.06,0
11632,758,Germany,Male,26,9,80365.08,2,1,0,98216.97,0
11633,800,Germany,Male,72,6,133816.55,4,0,0,56109.4,0
11634,495,Spain,Male,48,3,125724.32,4,0,0,132403.69,1
11635,670,France,Male,56,8,90481.48,1,1,1,28853.72,0
11636,630,Germany,Female,68,10,150493.46,3,0,0,32701.53,1
11637,428,Spain,Male,72,4,38722.33,3,0,0,100316.77,0
11638,658,France,Male,39,3,34974.35,4,0,1,88290.04,0
11639,639,France,Male,65,1,153530.71,1,1,1,96990.91,0
11640,452,France,Female,53,3,52520.46,1,1,1,93179.87,1
11641,376,France,Male,54,3,13688.45,3,0,0,16497.72,1
11642,719,France,Female,45,10,10986.53,4,0,0,93774.49,0
11643,481,Germany,Female,57,8,72017.27,4,1,1,71434.43,1
11644,696,France,Female,34,4,123008.21,3,1,1,37497.66,0
11645,801,Germany,Male,62,2,158627.96,1,1,0,125636.16,0
11646,705,Germany,Male,42,7,58328.15,1,0,0,112815.29,0
11647,378,Germany,Female,61,0,40475.48,3,0,0,101652.66,1
11648,571,France,Male,43,6,165967.81,3,0,1,67967.92,0
11649,521,Germany,Male,67,9,41136.0,3,0,0,32259.69,0
11650,581,Germany,Female,72,4,156077.53,3,1,0,10027.73,1
11651,384,Germany,Female,37,10,82670.57,4,0,1,131841.05,0
11652,492,France,Male,42,7,82841.45,2,1,0,75769.62,0
11653,796,Spain,Male,38,9,54492.15,2,0,1,77791.01,0
11654,708,Germany,Female,61,4,86420.41,4,1,0,51297.65,1
11655,378,France,Male,32,8,40752.02,4,1,1,68459.63,0
11656,685,France,Male,20,4,27876.68,4,0,1,97626.63,0
11657,631,Germany,Male,70,8,60508.19,3,0,1,71863.43,0
11658,362,Germany,Male,54,4,29611.49,3,1,1,124802.76,1
11659,580,France,Male,69,6,86875.66,4,0,1,36926.69,0
11660,496,France,Male,70,0,73746.27,1,1,0,27177.59,0
11661,790,France,Female,43,7,52898.6,4,0,0,129422.32,0
11662,525,Spain,Female,40,10,56651.98,4,1,0,37671.38,0
11663,373,France,Male,40,8,54920.19,3,1,1,53124.77,0
11664,834,France,Female,49,3,172963.65,4,0,1,113413.81,0
11665,357,France,Male,25,3,68078.71,2,1,0,14027.83,0
11666,707,France,Male,29,10,32997.15,3,0,0,82691.72,0
11667,762,France,Male,73,2,50882.8,3,1,1,55130.91,1
11668,798,Spain,Female,69,7,108365.79,2,1,0,141280.28,0
11669,441,France,Female,56,7,56592.51,4,0,0,83744.34,1
11670,467,Germany,Female,63,7,59577.88,4,1,0,82006.64,0
11671,569,France,Female,72,6,53243.15,4,0,1,100226.3,1
11672,619,France,Female,19,10,78490.98,4,1,1,122057.21,0
11673,805,Spain,Female,54,10,92042.26,3,0,1,50876.88,0
11674,793,Spain,Female,63,4,95218.9,3,1,1,13432.13,1
11675,509,France,Male,47,4,29514.82,2,0,1,92497.87,0
11676,772,France,Male,52,2,4581.35,3,1,0,72583.19,0
11677,456,France,Female,60,4,89052.52,1,0,0,39628.65,0
11678,491,France,Female,62,10,116650.26,3,0,0,110683.83,1
11679,763,Germany,Female,68,1,135047.68,1,1,0,112812.75,0
11680,793,Spain,Female,23,1,146559.49,2,0,0,147159.84,0
11681,751,Spain,Male,66,0,77184.75,3,1,1,142521.67,1
11682,828,Germany,Male,34,3,137472.43,3,0,1,42910.27,0
11683,846,France,Female,37,1,66339.03,2,1,0,63875.78,1
11684,807,France,Female,53,7,61315.57,4,1,0,114534.27,0
11685,746,Germany,Female,46,6,23841.15,3,0,0,12570.17,1
